"0360 Tierp","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0360 Tierp","utilized pasture",..,..,..,..,..,..,2180,2160,1978,..,..,..,..,..
"0360 Tierp","utilized ley for hay and pasture",6020,5985,6314,6499,6559,7293,..,..,..,6623,6730,6707,6328,6727
"0360 Tierp","not utilized ley for hay and pasture",144,109,226,110,219,252,199,165,147,172,..,..,..,..
"0360 Tierp","ley for seeds",11,..,..,1,1,2,2,4,1,1,..,..,..,28
"0360 Tierp","table potatoes",303,288,280,257,295,321,288,267,301,262,293,261,227,166
"0360 Tierp","potatoes for processing of starch",..,..,1,..,..,..,..,..,..,..,..,..,..,..
"0360 Tierp","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0360 Tierp","winter rape",..,50,19,71,27,1,12,2,..,3,..,..,..,..
"0360 Tierp","spring rape",156,300,370,166,224,261,311,296,76,198,42,133,106,240
"0360 Tierp","winter turnip rape",6,67,258,326,258,86,47,45,15,30,4,14,29,20
"0360 Tierp","spring turnip rape",88,274,306,310,185,210,139,197,160,189,141,142,40,28
"0360 Tierp","oil flax",..,..,..,..,..,..,..,..,..,237,55,33,23,33
"0360 Tierp","horticulture plants",..,..,..,..,..,..,..,..,..,14,10,9,11,33
"0360 Tierp","other crops",23,47,43,23,78,110,125,191,208,32,118,1,1,5
"0360 Tierp","energy forest",..,..,..,..,..,..,..,..,..,50,62,54,52,53
"0360 Tierp","fallow land",863,566,1857,1809,681,601,549,423,2110,2512,2636,2713,3086,3740
"0360 Tierp","other untilled arable land",168,114,77,73,2073,1655,1186,1000,314,228,..,99,109,7
"0360 Tierp","unspecified arable land",..,..,..,..,..,..,..,..,..,..,317,241,124,227
"0380 Uppsala","total arable land",61932,61816,61530,61172,58823,58429,58792,58450,57868,57889,57310,57132,49916,49770
"0380 Uppsala","winter wheat",866,3563,8715,11510,4451,6094,7387,4923,5311,3331,10287,10297,11464,7152
"0380 Uppsala","spring wheat",6277,6629,1215,872,1487,1787,1247,1657,1293,3219,2735,2684,1573,3281
"0380 Uppsala","rye",488,346,1295,1166,361,333,394,286,426,301,379,335,251,509
"0380 Uppsala","winter barley",..,..,..,..,..,..,220,258,170,389,133,48,31,33
"0380 Uppsala","barley",22963,23152,16950,16212,16985,14583,..,..,..,..,..,..,..,..
"0380 Uppsala","spring barley",..,..,..,..,..,..,14116,16331,16990,16502,13574,12581,9792,10425
"0380 Uppsala","oats",9065,8426,7911,6867,6306,5962,5782,5754,4470,5099,4232,4646,3787,2729
"0380 Uppsala","mixed grain and triticale",..,..,..,1247,1266,1431,..,..,..,..,..,..,..,..
"0380 Uppsala","ley for hay and forage plants",..,..,..,..,..,..,8995,9061,9536,..,..,..,..,..
"0380 Uppsala","triticale",..,..,..,..,..,..,45,87,286,220,292,246,349,294
"0380 Uppsala","mixed grain",3008,1943,1358,..,..,..,1243,1230,864,1083,625,710,720,673
"0380 Uppsala","field peas for cooking, fodder peas, vetches and field beans",270,862,1118,1076,606,381,212,145,313,783,957,790,863,993
"0380 Uppsala","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0380 Uppsala","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0380 Uppsala","green fodder",309,236,264,293,216,147,..,..,..,167,271,396,356,563
"0380 Uppsala","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0380 Uppsala","utilized pasture",..,..,..,..,..,..,6903,6823,5309,..,..,..,..,..
"0380 Uppsala","utilized ley for hay and pasture",9988,9514,10652,11220,11459,14309,..,..,..,12527,12811,12689,10480,11709
"0380 Uppsala","not utilized ley for hay and pasture",168,166,588,380,997,717,687,728,340,235,..,..,..,..
"0380 Uppsala","ley for seeds",89,27,35,31,32,44,37,22,20,3,37,47,109,138
"0380 Uppsala","table potatoes",61,42,42,43,47,53,41,36,50,29,31,29,14,13
"0380 Uppsala","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0380 Uppsala","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0380 Uppsala","winter rape",15,42,99,117,88,86,142,142,70,20,20,56,49,72
"0380 Uppsala","spring rape",3112,2951,2400,1871,1657,2019,2033,2181,1083,1808,692,1140,1364,1830
"0380 Uppsala","winter turnip rape",33,244,867,843,728,171,155,95,110,99,56,181,107,117
"0380 Uppsala","spring turnip rape",1382,1767,1302,1244,735,764,757,927,719,1230,518,514,191,204
"0380 Uppsala","oil flax",..,..,..,..,..,..,..,..,..,1072,85,54,124,227
"0380 Uppsala","horticulture plants",..,..,..,..,..,..,..,..,..,39,31,39,20,39
"0380 Uppsala","other crops",46,97,133,178,288,514,1243,1256,1479,117,193,36,71,127
"0380 Uppsala","energy forest",..,..,..,..,..,..,..,..,..,777,796,816,696,670
"0380 Uppsala","fallow land",3494,1583,5993,5580,3526,1870,1802,1293,8402,8293,8068,8258,7063,7858
"0380 Uppsala","other untilled arable land",298,226,593,422,7588,7164,5353,5215,628,547,..,181,233,18
"0380 Uppsala","unspecified arable land",..,..,..,..,..,..,..,..,..,..,487,357,208,96
"0381 Enköping","total arable land",54797,54835,54177,54258,52782,52658,52511,52593,51771,51956,51706,51837,51611,52780
"0381 Enköping","winter wheat",816,5067,9744,13761,6508,8680,8706,5699,7303,3540,12361,12374,14839,11245
"0381 Enköping","spring wheat",6304,6129,1227,710,1300,1328,1390,1757,1599,3201,2592,2729,2274,2970
"0381 Enköping","rye",402,401,1491,1169,760,378,722,251,563,371,672,684,630,800
"0381 Enköping","winter barley",..,..,..,..,..,..,90,213,134,72,36,47,16,43
"0381 Enköping","barley",23115,21973,15421,13842,14729,13090,..,..,..,..,..,..,..,..
"0381 Enköping","spring barley",..,..,..,..,..,..,12773,16094,15445,15260,11821,10377,8361,10424
"0381 Enköping","oats",8563,7810,8010,7151,6845,6429,6367,6342,4427,6202,4977,5273,5348,3538
"0381 Enköping","mixed grain and triticale",..,..,..,404,406,479,..,..,..,..,..,..,..,..
"0381 Enköping","ley for hay and forage plants",..,..,..,..,..,..,4977,4930,5108,..,..,..,..,..
"0381 Enköping","triticale",..,..,..,..,..,..,46,165,439,58,96,240,394,312
"0381 Enköping","mixed grain",1023,845,470,..,..,..,444,462,372,218,239,125,381,176
"0381 Enköping","field peas for cooking, fodder peas, vetches and field beans",286,1232,1534,1188,886,427,255,168,415,1616,1404,1677,1448,1641
"0381 Enköping","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0381 Enköping","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0381 Enköping","green fodder",116,155,121,109,109,27,..,..,..,34,196,160,147,277
"0381 Enköping","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0381 Enköping","utilized pasture",..,..,..,..,..,..,4666,4611,3196,..,..,..,..,..
"0381 Enköping","utilized ley for hay and pasture",4873,4952,5546,5826,6358,8655,..,..,..,5921,6481,6883,6440,7148
"0381 Enköping","not utilized ley for hay and pasture",78,57,182,220,638,665,565,475,361,182,..,..,..,..
"0381 Enköping","ley for seeds",137,82,138,131,97,102,99,62,46,113,68,189,116,242
"0381 Enköping","table potatoes",58,55,47,53,59,58,52,48,52,29,26,27,28,30
"0381 Enköping","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0381 Enköping","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0381 Enköping","winter rape",52,71,68,43,149,79,109,83,41,65,28,144,..,211
"0381 Enköping","spring rape",4829,3570,3224,2575,2586,2892,3289,3342,1704,2474,1115,1390,1959,2739
"0381 Enköping","winter turnip rape",81,151,755,846,944,315,195,83,75,40,24,254,6,170
"0381 Enköping","spring turnip rape",1774,1287,902,944,953,793,742,864,899,1415,680,548,344,197
"0381 Enköping","oil flax",..,..,..,..,..,..,..,..,..,2118,276,170,372,606
"0381 Enköping","horticulture plants",..,..,..,..,..,..,..,..,..,22,22,25,22,37
"0381 Enköping","other crops",49,53,76,120,283,749,1564,1652,1085,118,120,77,80,418
"0381 Enköping","energy forest",..,..,..,..,..,..,..,..,..,1070,1112,1063,1033,1097
"0381 Enköping","fallow land",2127,848,5176,5083,2518,1152,916,839,7985,7460,6988,6997,7099,7467
"0381 Enköping","other untilled arable land",114,97,45,83,6654,6360,4545,4454,523,357,..,103,161,13
"0381 Enköping","unspecified arable land",..,..,..,..,..,..,..,..,..,..,370,280,113,..
"0382 Östhammar","total arable land",17452,17403,17183,17173,16920,16829,16824,16897,16828,16910,16413,16275,16285,16566
"0382 Östhammar","winter wheat",47,101,385,601,134,243,325,207,262,235,514,477,696,381
"0382 Östhammar","spring wheat",213,270,59,54,85,86,49,43,18,162,81,181,141,310
"0382 Östhammar","rye",55,9,69,60,19,20,17,10,6,5,7,24,21,..
"0382 Östhammar","winter barley",..,..,..,..,..,..,157,130,151,119,8,77,23,..
"0382 Östhammar","barley",4839,5461,4186,3932,3697,3514,..,..,..,..,..,..,..,..
"0382 Östhammar","spring barley",..,..,..,..,..,..,3387,3862,3769,4273,4295,4054,3962,3665
"0382 Östhammar","oats",2658,2656,2352,2321,1925,1928,1892,1778,1352,1349,1047,901,969,645
"0382 Östhammar","mixed grain and triticale",..,..,..,955,916,988,..,..,..,..,..,..,..,..
"0382 Östhammar","ley for hay and forage plants",..,..,..,..,..,..,6514,6771,6953,..,..,..,..,..
"0382 Östhammar","triticale",..,..,..,..,..,..,56,63,97,80,82,80,153,119
"0382 Östhammar","mixed grain",1603,1222,1023,..,..,..,886,692,556,575,396,381,505,358
"0382 Östhammar","field peas for cooking, fodder peas, vetches and field beans",15,92,52,56,34,18,16,5,35,90,94,63,76,65
"0382 Östhammar","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0382 Östhammar","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0382 Östhammar","green fodder",216,124,183,125,152,80,..,..,..,49,129,239,143,407
"0382 Östhammar","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0382 Östhammar","utilized pasture",..,..,..,..,..,..,2043,1961,1888,..,..,..,..,..
"0382 Östhammar","utilized ley for hay and pasture",6724,6541,7289,7700,7729,8238,..,..,..,8178,7830,7886,7708,8115
"0382 Östhammar","not utilized ley for hay and pasture",45,86,179,108,272,287,254,192,144,151,..,..,..,..
"0382 Östhammar","ley for seeds",29,11,14,14,15,9,24,13,8,1,..,2,..,..
"0382 Östhammar","table potatoes",78,69,48,45,47,45,39,39,41,26,18,18,16,11
"0382 Östhammar","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0382 Östhammar","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0382 Östhammar","winter rape",..,10,4,18,24,4,..,3,1,..,..,..,1,..
"0382 Östhammar","spring rape",92,61,97,46,42,43,54,53,23,14,..,25,38,100
"0382 Östhammar","winter turnip rape",19,86,72,94,72,20,26,31,15,10,5,..,33,30
"0382 Östhammar","spring turnip rape",96,108,197,191,107,123,89,101,79,42,33,70,34,33
"0382 Östhammar","oil flax",..,..,..,..,..,..,..,..,..,76,33,..,10,..
"0382 Östhammar","horticulture plants",..,..,..,..,..,..,..,..,..,5,5,3,4,6
"0382 Östhammar","other crops",25,18,24,34,43,48,45,53,60,28,56,6,4,7
"0382 Östhammar","energy forest",..,..,..,..,..,..,..,..,..,69,69,35,39,33
"0382 Östhammar","fallow land",611,420,843,731,672,347,278,235,1136,1155,1369,1445,1494,2166
"0382 Östhammar","other untilled arable land",87,58,107,88,935,788,672,658,235,218,..,70,89,2
"0382 Östhammar","unspecified arable land",..,..,..,..,..,..,..,..,..,..,328,241,126,95
"0428 Vingåker","total arable land",8685,8631,8563,8607,8532,8437,8410,8437,8304,8278,8181,8125,8082,8105
"0428 Vingåker","winter wheat",455,496,940,1035,623,476,729,348,610,887,1300,1037,1303,990
"0428 Vingåker","spring wheat",335,526,161,180,83,70,28,159,84,75,101,135,217,114
"0428 Vingåker","rye",158,164,263,198,99,61,59,42,34,9,17,49,99,58
"0428 Vingåker","winter barley",..,..,..,..,..,..,..,2,8,3,8,8,18,..
"0428 Vingåker","barley",1960,1699,1157,1409,863,816,..,..,..,..,..,..,..,..
"0428 Vingåker","spring barley",..,..,..,..,..,..,748,1030,1006,1189,1101,1167,965,1139
"0428 Vingåker","oats",2571,2478,2280,1989,1600,1684,1704,1686,1443,1547,1178,1145,939,700
"0428 Vingåker","mixed grain and triticale",..,..,..,157,173,172,..,..,..,..,..,..,..,..
"0428 Vingåker","ley for hay and forage plants",..,..,..,..,..,..,1883,1913,2079,..,..,..,..,..
"0428 Vingåker","triticale",..,..,..,..,..,..,114,100,143,98,113,167,137,82
"0428 Vingåker","mixed grain",144,195,197,..,..,..,62,120,93,102,105,77,71,85
"0428 Vingåker","field peas for cooking, fodder peas, vetches and field beans",20,193,102,73,51,23,45,41,39,158,159,216,159,301
"0428 Vingåker","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0428 Vingåker","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0428 Vingåker","green fodder",61,29,95,54,13,26,..,..,..,54,8,28,13,34
"0428 Vingåker","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0428 Vingåker","utilized pasture",..,..,..,..,..,..,1117,1058,881,..,..,..,..,..
"0428 Vingåker","utilized ley for hay and pasture",2116,2196,2293,2490,2648,2823,..,..,..,2422,2622,2664,2591,2633
"0428 Vingåker","not utilized ley for hay and pasture",29,24,38,41,71,27,200,21,15,14,..,..,..,..
"0428 Vingåker","ley for seeds",38,5,13,7,5,12,..,..,..,9,16,12,17,..
"0428 Vingåker","table potatoes",42,63,29,13,15,15,14,15,5,4,39,41,3,4
"0428 Vingåker","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0428 Vingåker","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0428 Vingåker","winter rape",2,15,18,55,47,42,10,6,204,..,..,..,..,..
"0428 Vingåker","spring rape",275,181,251,249,172,221,283,248,90,34,..,3,123,66
"0428 Vingåker","winter turnip rape",..,10,84,58,52,5,10,127,..,10,19,13,..,..
"0428 Vingåker","spring turnip rape",238,224,119,131,60,82,33,101,69,38,6,54,84,..
"0428 Vingåker","oil flax",..,..,..,..,..,..,..,..,..,200,10,5,..,..
"0428 Vingåker","horticulture plants",..,..,..,..,..,..,..,..,..,10,3,1,1,24
"0428 Vingåker","other crops",15,12,10,34,73,316,376,326,136,16,31,35,12,60
"0428 Vingåker","energy forest",..,..,..,..,..,..,..,..,..,69,92,119,116,134
"0428 Vingåker","fallow land",201,101,493,405,398,120,162,67,1080,1297,1211,1110,1157,1409
"0428 Vingåker","other untilled arable land",25,20,20,29,1486,1446,833,1028,284,34,..,15,39,7
"0428 Vingåker","unspecified arable land",..,..,..,..,..,..,..,..,..,..,43,24,18,..
"0461 Gnesta","total arable land",..,..,..,..,..,8226,8152,8246,8393,8275,8221,8231,8067,8143
"0461 Gnesta","winter wheat",..,..,..,..,..,665,829,497,414,601,933,972,1068,850
"0461 Gnesta","spring wheat",..,..,..,..,..,56,18,72,54,164,60,61,83,171
"0461 Gnesta","rye",..,..,..,..,..,108,145,31,6,43,71,73,49,21
"0461 Gnesta","winter barley",..,..,..,..,..,..,61,57,5,3,7,7,6,..
"0461 Gnesta","barley",..,..,..,..,..,782,..,..,..,..,..,..,..,..
"0461 Gnesta","spring barley",..,..,..,..,..,..,613,810,909,885,654,594,508,364
"0461 Gnesta","oats",..,..,..,..,..,1482,1520,1671,1534,1656,1209,1113,1057,781
"0461 Gnesta","mixed grain and triticale",..,..,..,..,..,94,..,..,..,..,..,..,..,..
"0461 Gnesta","ley for hay and forage plants",..,..,..,..,..,..,2482,2481,2475,..,..,..,..,..
"0461 Gnesta","triticale",..,..,..,..,..,..,22,28,33,44,84,110,102,109
"0461 Gnesta","mixed grain",..,..,..,..,..,..,66,39,96,84,104,84,84,65
"0461 Gnesta","field peas for cooking, fodder peas, vetches and field beans",..,..,..,..,..,36,49,43,65,50,139,100,130,64
"0461 Gnesta","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0461 Gnesta","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0461 Gnesta","green fodder",..,..,..,..,..,109,..,..,..,16,14,77,18,84
"0461 Gnesta","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0461 Gnesta","utilized pasture",..,..,..,..,..,..,1165,1276,1252,..,..,..,..,..
"0461 Gnesta","utilized ley for hay and pasture",..,..,..,..,..,3444,..,..,..,3277,3345,3473,3320,3761
"0461 Gnesta","not utilized ley for hay and pasture",..,..,..,..,..,122,68,41,62,27,..,..,..,..
"0461 Gnesta","ley for seeds",..,..,..,..,..,34,16,1,5,..,..,..,10,50
"0461 Gnesta","table potatoes",..,..,..,..,..,4,5,5,3,4,5,3,3,3
"0461 Gnesta","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0461 Gnesta","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0461 Gnesta","winter rape",..,..,..,..,..,3,11,11,..,..,..,..,..,..
"0461 Gnesta","spring rape",..,..,..,..,..,102,183,104,31,30,19,17,19,112
"0461 Gnesta","winter turnip rape",..,..,..,..,..,1,8,10,5,..,..,4,..,..
"0461 Gnesta","spring turnip rape",..,..,..,..,..,147,52,170,117,88,46,34,..,..
"0461 Gnesta","oil flax",..,..,..,..,..,..,..,..,..,129,..,1,..,..
"0461 Gnesta","horticulture plants",..,..,..,..,..,..,..,..,..,..,2,1,0,1
"0461 Gnesta","other crops",..,..,..,..,..,61,59,58,201,2,20,15,4,68
"0461 Gnesta","energy forest",..,..,..,..,..,..,..,..,..,75,75,67,80,83
"0461 Gnesta","fallow land",..,..,..,..,..,137,216,294,957,1035,1195,1180,1413,1452
"0461 Gnesta","other untilled arable land",..,..,..,..,..,839,565,547,169,63,..,12,23,2
"0461 Gnesta","unspecified arable land",..,..,..,..,..,..,..,..,..,..,240,234,90,19
"0480 Nyköping","total arable land",46249,46189,45292,45017,43271,30499,30990,30861,30370,30362,30283,30173,29672,30251
"0480 Nyköping","winter wheat",4911,6468,8247,9356,6409,5077,6554,4208,3827,4270,7822,5666,8462,6799
"0480 Nyköping","spring wheat",2223,2381,475,311,625,613,404,675,638,790,312,385,385,389
"0480 Nyköping","rye",864,728,1125,947,741,456,493,323,260,170,256,182,197,77
"0480 Nyköping","winter barley",..,..,..,..,..,..,146,135,99,65,53,5,..,..
"0480 Nyköping","barley",9848,9151,5705,5207,4632,3159,..,..,..,..,..,..,..,..
"0480 Nyköping","spring barley",..,..,..,..,..,..,2462,3834,3924,5050,2901,3237,1771,2535
"0480 Nyköping","oats",11275,10057,9145,8501,8008,5454,4845,5680,4893,5078,4199,4437,4003,2205
"0480 Nyköping","mixed grain and triticale",..,..,..,309,352,284,..,..,..,..,..,..,..,..
"0480 Nyköping","ley for hay and forage plants",..,..,..,..,..,..,4847,4852,4363,..,..,..,..,..
"0480 Nyköping","triticale",..,..,..,..,..,..,99,138,112,213,188,221,719,909
"0480 Nyköping","mixed grain",778,765,452,..,..,..,123,197,205,189,289,371,94,175
"0480 Nyköping","field peas for cooking, fodder peas, vetches and field beans",206,1178,1129,1155,709,301,322,288,499,671,670,705,526,457
"0480 Nyköping","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0480 Nyköping","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0480 Nyköping","green fodder",197,174,276,298,200,217,..,..,..,23,106,173,169,171
"0480 Nyköping","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0480 Nyköping","utilized pasture",..,..,..,..,..,..,3584,3354,2598,..,..,..,..,..
"0480 Nyköping","utilized ley for hay and pasture",9081,9019,9703,10347,10482,7346,..,..,..,5738,6584,7108,6721,8356
"0480 Nyköping","not utilized ley for hay and pasture",207,96,284,314,1102,404,335,290,172,61,..,..,..,..
"0480 Nyköping","ley for seeds",286,165,252,218,170,185,163,129,139,135,229,312,321,420
"0480 Nyköping","table potatoes",65,66,53,52,51,52,41,37,41,17,13,18,16,20
"0480 Nyköping","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0480 Nyköping","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0480 Nyköping","winter rape",17,138,618,601,630,173,268,309,185,19,71,121,139,165
"0480 Nyköping","spring rape",1138,765,751,618,614,501,708,630,174,413,147,293,576,1209
"0480 Nyköping","winter turnip rape",91,235,575,798,862,237,190,83,90,72,99,192,90,45
"0480 Nyköping","spring turnip rape",2975,3471,1703,1463,1183,1177,1168,1706,1507,1330,687,951,290,185
"0480 Nyköping","oil flax",..,..,..,..,..,..,..,..,..,504,137,200,113,381
"0480 Nyköping","horticulture plants",..,..,..,..,..,..,..,..,..,62,60,37,26,48
"0480 Nyköping","other crops",26,99,63,80,444,620,501,822,695,29,225,53,21,65
"0480 Nyköping","energy forest",..,..,..,..,..,..,..,..,..,440,445,401,361,299
"0480 Nyköping","fallow land",1880,991,4558,4167,1984,1040,657,575,5332,4729,4628,4853,4576,5232
"0480 Nyköping","other untilled arable land",181,242,178,275,4073,3203,3083,2597,617,293,..,126,48,45
"0480 Nyköping","unspecified arable land",..,..,..,..,..,..,..,..,..,..,161,127,48,38
"0481 Oxelösund","total arable land",244,237,236,242,242,242,241,246,222,227,248,248,222,215
"0481 Oxelösund","winter wheat",23,34,30,43,25,10,26,12,17,13,22,28,42,..
"0481 Oxelösund","spring wheat",11,18,19,13,2,..,..,..,3,10,10,7,..,..
"0481 Oxelösund","rye",7,6,3,9,15,7,30,11,..,..,..,..,..,..
"0481 Oxelösund","winter barley",..,..,..,..,..,..,6,..,..,..,..,..,..,..
"0481 Oxelösund","barley",53,56,34,44,31,41,..,..,..,..,..,..,..,..
"0481 Oxelösund","spring barley",..,..,..,..,..,..,5,29,22,42,38,44,28,62
"0481 Oxelösund","oats",70,40,89,77,48,49,38,31,53,77,58,47,63,36
"0481 Oxelösund","mixed grain and triticale",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","ley for hay and forage plants",..,..,..,..,..,..,27,32,32,..,..,..,..,..
"0481 Oxelösund","triticale",..,..,..,..,..,..,..,..,..,..,19,15,14,..
"0481 Oxelösund","mixed grain",..,..,..,..,..,..,..,..,..,..,..,..,4,..
"0481 Oxelösund","field peas for cooking, fodder peas, vetches and field beans",..,..,..,..,..,..,..,..,..,11,3,3,..,..
"0481 Oxelösund","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","green fodder",..,..,..,..,..,5,..,..,..,..,..,..,..,..
"0481 Oxelösund","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","utilized pasture",..,..,..,..,..,..,35,48,3,..,..,..,..,..
"0481 Oxelösund","utilized ley for hay and pasture",32,14,11,13,11,35,..,..,..,42,40,44,35,41
"0481 Oxelösund","not utilized ley for hay and pasture",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","ley for seeds",..,..,..,..,..,..,..,1,..,..,..,..,..,..
"0481 Oxelösund","table potatoes",1,..,..,..,1,..,..,..,..,..,0,0,0,..
"0481 Oxelösund","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","winter rape",2,9,8,..,10,..,4,3,..,2,..,..,..,..
"0481 Oxelösund","spring rape",6,23,..,18,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","spring turnip rape",28,20,17,..,..,4,7,26,3,1,..,..,..,..
"0481 Oxelösund","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","horticulture plants",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","other crops",..,..,..,..,5,..,5,..,..,..,4,..,..,..
"0481 Oxelösund","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0481 Oxelösund","fallow land",11,17,25,25,4,..,3,3,89,27,28,28,30,38
"0481 Oxelösund","other untilled arable land",..,..,..,..,90,91,56,51,..,1,..,6,6,..
"0481 Oxelösund","unspecified arable land",..,..,..,..,..,..,..,..,..,..,26,26,..,..
"0482 Flen","total arable land",15914,15824,15361,15281,15140,15035,15052,14976,14873,14720,14278,14227,14275,14173
"0482 Flen","winter wheat",853,1371,1885,2228,1143,1244,1753,948,1081,968,1783,1203,2101,1285
"0482 Flen","spring wheat",352,543,46,55,45,28,70,103,107,118,95,104,43,59
"0482 Flen","rye",146,101,226,161,91,65,41,23,53,35,15,17,49,..
"0482 Flen","winter barley",..,..,..,..,..,..,21,22,5,29,..,..,..,5
"0482 Flen","barley",2856,2879,1814,1724,1676,1563,..,..,..,..,..,..,..,..
"0482 Flen","spring barley",..,..,..,..,..,..,1098,1507,1689,1950,1129,1277,840,1069
"0482 Flen","oats",4253,3433,3139,3007,2931,2579,2663,2857,2242,2317,1575,1975,1334,1021
"0482 Flen","mixed grain and triticale",..,..,..,443,421,349,..,..,..,..,..,..,..,..
"0482 Flen","ley for hay and forage plants",..,..,..,..,..,..,4409,4381,4352,..,..,..,..,..
"0482 Flen","triticale",..,..,..,..,..,..,50,103,88,185,296,159,412,477
"0482 Flen","mixed grain",737,605,508,..,..,..,200,235,304,287,412,266,294,179
"0482 Flen","field peas for cooking, fodder peas, vetches and field beans",66,320,269,216,110,47,34,27,82,134,124,239,140,126
"0482 Flen","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0482 Flen","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0482 Flen","green fodder",179,154,183,185,138,41,..,..,..,61,73,122,158,88
"0482 Flen","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0482 Flen","utilized pasture",..,..,..,..,..,..,2261,2184,2128,..,..,..,..,..
"0482 Flen","utilized ley for hay and pasture",4835,4882,5157,5312,5539,6303,..,..,..,5848,6131,6252,6229,6785
"0482 Flen","not utilized ley for hay and pasture",54,12,63,57,300,172,132,187,46,77,..,..,..,..
"0482 Flen","ley for seeds",145,109,81,90,59,67,38,83,91,52,28,57,47,..
"0482 Flen","table potatoes",13,30,16,11,17,16,10,5,5,1,1,1,1,1
"0482 Flen","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0482 Flen","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"0482 Flen","winter rape",..,11,71,44,54,14,73,..,43,40,3,55,47,47
"0482 Flen","spring rape",260,202,262,250,133,192,179,199,32,14,27,100,77,42
"0482 Flen","winter turnip rape",8,35,135,122,87,26,17,23,22,..,19,29,..,..
"0482 Flen","spring turnip rape",611,733,267,274,234,239,218,284,220,117,89,80,40,..
"0482 Flen","oil flax",..,..,..,..,..,..,..,..,..,189,20,0,..,..
"0482 Flen","horticulture plants",..,..,..,..,..,..,..,..,..,13,8,6,6,4
"0482 Flen","other crops",8,19,36,24,88,311,231,238,155,14,45,4,1,15
"0482 Flen","energy forest",..,..,..,..,..,..,..,..,..,126,144,148,139,142
"0482 Flen","fallow land",463,306,1152,1017,917,358,273,382,1946,2008,2144,1993,2192,2734
"0482 Flen","other untilled arable land",75,79,51,61,1157,1421,1282,1189,185,137,..,47,45,6
